country,code,GDP,year,metric,value,lat,lon
Qatar,QAT,102018,2014,Regulatory Quality,0.57,25.5,51.25
Qatar,QAT,102018,2014,Rule of Law,0.86,25.5,51.25
Qatar,QAT,102018,2014,Voice and Accountability,-1.13,25.5,51.25
Qatar,QAT,102018,2015,Control of Corruption,0.89,25.5,51.25
Qatar,QAT,102018,2015,Government Effectiveness,0.95,25.5,51.25
Qatar,QAT,102018,2015,Political Stability and Absence of Violence/Terrorism,1,25.5,51.25
Qatar,QAT,102018,2015,Regulatory Quality,0.67,25.5,51.25
Qatar,QAT,102018,2015,Rule of Law,0.77,25.5,51.25
Qatar,QAT,102018,2015,Voice and Accountability,-1.14,25.5,51.25
Qatar,QAT,102018,2016,Control of Corruption,0.9,25.5,51.25
Qatar,QAT,102018,2016,Government Effectiveness,0.73,25.5,51.25
Qatar,QAT,102018,2016,Political Stability and Absence of Violence/Terrorism,0.9,25.5,51.25
Qatar,QAT,102018,2016,Regulatory Quality,0.69,25.5,51.25
Qatar,QAT,102018,2016,Rule of Law,0.79,25.5,51.25
Qatar,QAT,102018,2016,Voice and Accountability,-1.15,25.5,51.25
Qatar,QAT,102018,2017,Control of Corruption,0.73,25.5,51.25
Qatar,QAT,102018,2017,Government Effectiveness,0.74,25.5,51.25
Qatar,QAT,102018,2017,Political Stability and Absence of Violence/Terrorism,0.66,25.5,51.25
Qatar,QAT,102018,2017,Regulatory Quality,0.42,25.5,51.25
Qatar,QAT,102018,2017,Rule of Law,0.72,25.5,51.25
Qatar,QAT,102018,2017,Voice and Accountability,-1.18,25.5,51.25
Qatar,QAT,102018,2018,Control of Corruption,0.72,25.5,51.25
Qatar,QAT,102018,2018,Government Effectiveness,0.63,25.5,51.25
Qatar,QAT,102018,2018,Political Stability and Absence of Violence/Terrorism,0.66,25.5,51.25
Qatar,QAT,102018,2018,Regulatory Quality,0.6,25.5,51.25
Qatar,QAT,102018,2018,Rule of Law,0.73,25.5,51.25
Qatar,QAT,102018,2018,Voice and Accountability,-1.21,25.5,51.25
Qatar,QAT,102018,2019,Control of Corruption,0.85,25.5,51.25
Qatar,QAT,102018,2019,Government Effectiveness,0.7,25.5,51.25
Qatar,QAT,102018,2019,Political Stability and Absence of Violence/Terrorism,0.7,25.5,51.25
Qatar,QAT,102018,2019,Regulatory Quality,0.68,25.5,51.25
Qatar,QAT,102018,2019,Rule of Law,0.73,25.5,51.25
Qatar,QAT,102018,2019,Voice and Accountability,-1.31,25.5,51.25
Qatar,QAT,102018,2020,Control of Corruption,0.78,25.5,51.25
Qatar,QAT,102018,2020,Government Effectiveness,0.9,25.5,51.25
Qatar,QAT,102018,2020,Political Stability and Absence of Violence/Terrorism,0.69,25.5,51.25
Qatar,QAT,102018,2020,Regulatory Quality,0.85,25.5,51.25
Qatar,QAT,102018,2020,Rule of Law,1,25.5,51.25
Qatar,QAT,102018,2020,Voice and Accountability,-1.29,25.5,51.25
Qatar,QAT,102018,2021,Control of Corruption,0.81,25.5,51.25
Qatar,QAT,102018,2021,Government Effectiveness,1.11,25.5,51.25
Qatar,QAT,102018,2021,Political Stability and Absence of Violence/Terrorism,0.96,25.5,51.25
Qatar,QAT,102018,2021,Regulatory Quality,0.86,25.5,51.25
Qatar,QAT,102018,2021,Rule of Law,0.93,25.5,51.25
Qatar,QAT,102018,2021,Voice and Accountability,-1.17,25.5,51.25
Romania,ROU,35870,2012,Control of Corruption,-0.38,46,25
Romania,ROU,35870,2012,Government Effectiveness,-0.17,46,25
Romania,ROU,35870,2012,Political Stability and Absence of Violence/Terrorism,0.08,46,25
Romania,ROU,35870,2012,Regulatory Quality,0.56,46,25
Romania,ROU,35870,2012,Rule of Law,0.09,46,25
Romania,ROU,35870,2012,Voice and Accountability,0.32,46,25
Romania,ROU,35870,2013,Control of Corruption,-0.3,46,25
Romania,ROU,35870,2013,Government Effectiveness,0.14,46,25
Romania,ROU,35870,2013,Political Stability and Absence of Violence/Terrorism,0.18,46,25
Romania,ROU,35870,2013,Regulatory Quality,0.63,46,25
Romania,ROU,35870,2013,Rule of Law,0.19,46,25
Romania,ROU,35870,2013,Voice and Accountability,0.31,46,25
Romania,ROU,35870,2014,Control of Corruption,-0.22,46,25
Romania,ROU,35870,2014,Government Effectiveness,0.23,46,25
Romania,ROU,35870,2014,Political Stability and Absence of Violence/Terrorism,0.05,46,25
Romania,ROU,35870,2014,Regulatory Quality,0.6,46,25
Romania,ROU,35870,2014,Rule of Law,0.24,46,25
Romania,ROU,35870,2014,Voice and Accountability,0.43,46,25
Romania,ROU,35870,2015,Control of Corruption,-0.14,46,25
Romania,ROU,35870,2015,Government Effectiveness,0.13,46,25
Romania,ROU,35870,2015,Political Stability and Absence of Violence/Terrorism,0.19,46,25
Romania,ROU,35870,2015,Regulatory Quality,0.58,46,25
Romania,ROU,35870,2015,Rule of Law,0.23,46,25
Romania,ROU,35870,2015,Voice and Accountability,0.49,46,25
Romania,ROU,35870,2016,Control of Corruption,-0.15,46,25
Romania,ROU,35870,2016,Government Effectiveness,-0.04,46,25
Romania,ROU,35870,2016,Political Stability and Absence of Violence/Terrorism,0.28,46,25
Romania,ROU,35870,2016,Regulatory Quality,0.58,46,25
Romania,ROU,35870,2016,Rule of Law,0.47,46,25
Romania,ROU,35870,2016,Voice and Accountability,0.54,46,25
Romania,ROU,35870,2017,Control of Corruption,-0.12,46,25
Romania,ROU,35870,2017,Government Effectiveness,-0.06,46,25
Romania,ROU,35870,2017,Political Stability and Absence of Violence/Terrorism,0.06,46,25
Romania,ROU,35870,2017,Regulatory Quality,0.45,46,25
Romania,ROU,35870,2017,Rule of Law,0.46,46,25
Romania,ROU,35870,2017,Voice and Accountability,0.6,46,25
Romania,ROU,35870,2018,Control of Corruption,-0.2,46,25
Romania,ROU,35870,2018,Government Effectiveness,-0.15,46,25
Romania,ROU,35870,2018,Political Stability and Absence of Violence/Terrorism,0.05,46,25
Romania,ROU,35870,2018,Regulatory Quality,0.42,46,25
Romania,ROU,35870,2018,Rule of Law,0.39,46,25
Romania,ROU,35870,2018,Voice and Accountability,0.52,46,25
Romania,ROU,35870,2019,Control of Corruption,-0.21,46,25
Romania,ROU,35870,2019,Government Effectiveness,-0.19,46,25
Romania,ROU,35870,2019,Political Stability and Absence of Violence/Terrorism,0.56,46,25
Romania,ROU,35870,2019,Regulatory Quality,0.46,46,25
Romania,ROU,35870,2019,Rule of Law,0.44,46,25
Romania,ROU,35870,2019,Voice and Accountability,0.52,46,25
Romania,ROU,35870,2020,Control of Corruption,-0.07,46,25
Romania,ROU,35870,2020,Government Effectiveness,-0.26,46,25
Romania,ROU,35870,2020,Political Stability and Absence of Violence/Terrorism,0.53,46,25
Romania,ROU,35870,2020,Regulatory Quality,0.36,46,25
Romania,ROU,35870,2020,Rule of Law,0.39,46,25
Romania,ROU,35870,2020,Voice and Accountability,0.59,46,25
Romania,ROU,35870,2021,Control of Corruption,-0.04,46,25
Romania,ROU,35870,2021,Government Effectiveness,-0.13,46,25
Romania,ROU,35870,2021,Political Stability and Absence of Violence/Terrorism,0.53,46,25
Romania,ROU,35870,2021,Regulatory Quality,0.31,46,25
Romania,ROU,35870,2021,Rule of Law,0.41,46,25
Romania,ROU,35870,2021,Voice and Accountability,0.6,46,25
Russia,RUS,32863,2012,Control of Corruption,-1.05,60,100
Russia,RUS,32863,2012,Government Effectiveness,-0.53,60,100
Russia,RUS,32863,2012,Political Stability and Absence of Violence/Terrorism,-0.82,60,100
Russia,RUS,32863,2012,Regulatory Quality,-0.35,60,100
Russia,RUS,32863,2012,Rule of Law,-0.86,60,100
Russia,RUS,32863,2012,Voice and Accountability,-0.98,60,100
Russia,RUS,32863,2013,Control of Corruption,-1.02,60,100
Russia,RUS,32863,2013,Government Effectiveness,-0.45,60,100
Russia,RUS,32863,2013,Political Stability and Absence of Violence/Terrorism,-0.74,60,100
Russia,RUS,32863,2013,Regulatory Quality,-0.36,60,100
Russia,RUS,32863,2013,Rule of Law,-0.82,60,100
Russia,RUS,32863,2013,Voice and Accountability,-1.02,60,100
Russia,RUS,32863,2014,Control of Corruption,-0.92,60,100
Russia,RUS,32863,2014,Government Effectiveness,-0.19,60,100
Russia,RUS,32863,2014,Political Stability and Absence of Violence/Terrorism,-0.94,60,100
Russia,RUS,32863,2014,Regulatory Quality,-0.4,60,100
Russia,RUS,32863,2014,Rule of Law,-0.77,60,100
Russia,RUS,32863,2014,Voice and Accountability,-1.04,60,100
Russia,RUS,32863,2015,Control of Corruption,-0.95,60,100
Russia,RUS,32863,2015,Government Effectiveness,-0.29,60,100
Russia,RUS,32863,2015,Political Stability and Absence of Violence/Terrorism,-1.03,60,100
Russia,RUS,32863,2015,Regulatory Quality,-0.56,60,100
Russia,RUS,32863,2015,Rule of Law,-0.8,60,100
Russia,RUS,32863,2015,Voice and Accountability,-1.09,60,100
Russia,RUS,32863,2016,Control of Corruption,-0.82,60,100
Russia,RUS,32863,2016,Government Effectiveness,-0.29,60,100
Russia,RUS,32863,2016,Political Stability and Absence of Violence/Terrorism,-0.95,60,100
Russia,RUS,32863,2016,Regulatory Quality,-0.43,60,100
Russia,RUS,32863,2016,Rule of Law,-0.83,60,100
Russia,RUS,32863,2016,Voice and Accountability,-1.13,60,100
Russia,RUS,32863,2017,Control of Corruption,-0.89,60,100
Russia,RUS,32863,2017,Government Effectiveness,-0.15,60,100
Russia,RUS,32863,2017,Political Stability and Absence of Violence/Terrorism,-0.64,60,100
Russia,RUS,32863,2017,Regulatory Quality,-0.51,60,100
Russia,RUS,32863,2017,Rule of Law,-0.83,60,100
Russia,RUS,32863,2017,Voice and Accountability,-1.09,60,100
Russia,RUS,32863,2018,Control of Corruption,-0.85,60,100
Russia,RUS,32863,2018,Government Effectiveness,-0.06,60,100
Russia,RUS,32863,2018,Political Stability and Absence of Violence/Terrorism,-0.54,60,100
Russia,RUS,32863,2018,Regulatory Quality,-0.55,60,100
Russia,RUS,32863,2018,Rule of Law,-0.82,60,100
Russia,RUS,32863,2018,Voice and Accountability,-1.07,60,100
Russia,RUS,32863,2019,Control of Corruption,-0.8,60,100
Russia,RUS,32863,2019,Government Effectiveness,0.07,60,100
Russia,RUS,32863,2019,Political Stability and Absence of Violence/Terrorism,-0.56,60,100
Russia,RUS,32863,2019,Regulatory Quality,-0.46,60,100
Russia,RUS,32863,2019,Rule of Law,-0.75,60,100
Russia,RUS,32863,2019,Voice and Accountability,-1.12,60,100
Russia,RUS,32863,2020,Control of Corruption,-0.91,60,100
Russia,RUS,32863,2020,Government Effectiveness,-0.08,60,100
Russia,RUS,32863,2020,Political Stability and Absence of Violence/Terrorism,-0.68,60,100
Russia,RUS,32863,2020,Regulatory Quality,-0.47,60,100
Russia,RUS,32863,2020,Rule of Law,-0.79,60,100
Russia,RUS,32863,2020,Voice and Accountability,-1.07,60,100
Russia,RUS,32863,2021,Control of Corruption,-0.9,60,100
Russia,RUS,32863,2021,Government Effectiveness,-0.18,60,100
Russia,RUS,32863,2021,Political Stability and Absence of Violence/Terrorism,-0.65,60,100
Russia,RUS,32863,2021,Regulatory Quality,-0.53,60,100
Russia,RUS,32863,2021,Rule of Law,-0.87,60,100
Russia,RUS,32863,2021,Voice and Accountability,-1.1,60,100
Rwanda,RWA,2460,2012,Control of Corruption,0.56,-2,30
Rwanda,RWA,2460,2012,Government Effectiveness,-0.09,-2,30
Rwanda,RWA,2460,2012,Political Stability and Absence of Violence/Terrorism,-0.23,-2,30
Rwanda,RWA,2460,2012,Regulatory Quality,-0.13,-2,30
Rwanda,RWA,2460,2012,Rule of Law,-0.25,-2,30
Rwanda,RWA,2460,2012,Voice and Accountability,-1.28,-2,30
Rwanda,RWA,2460,2013,Control of Corruption,0.63,-2,30
Rwanda,RWA,2460,2013,Government Effectiveness,-0.02,-2,30
Rwanda,RWA,2460,2013,Political Stability and Absence of Violence/Terrorism,-0.11,-2,30
Rwanda,RWA,2460,2013,Regulatory Quality,-0.03,-2,30
Rwanda,RWA,2460,2013,Rule of Law,-0.15,-2,30
Rwanda,RWA,2460,2013,Voice and Accountability,-1.21,-2,30
Rwanda,RWA,2460,2014,Control of Corruption,0.78,-2,30
Rwanda,RWA,2460,2014,Government Effectiveness,-0.05,-2,30
Rwanda,RWA,2460,2014,Political Stability and Absence of Violence/Terrorism,-0.31,-2,30
Rwanda,RWA,2460,2014,Regulatory Quality,0.19,-2,30
Rwanda,RWA,2460,2014,Rule of Law,0.07,-2,30
Rwanda,RWA,2460,2014,Voice and Accountability,-1.11,-2,30
Rwanda,RWA,2460,2015,Control of Corruption,0.62,-2,30
Rwanda,RWA,2460,2015,Government Effectiveness,-0.11,-2,30
Rwanda,RWA,2460,2015,Political Stability and Absence of Violence/Terrorism,0.01,-2,30
Rwanda,RWA,2460,2015,Regulatory Quality,0.16,-2,30
Rwanda,RWA,2460,2015,Rule of Law,0.06,-2,30
Rwanda,RWA,2460,2015,Voice and Accountability,-1.14,-2,30
Rwanda,RWA,2460,2016,Control of Corruption,0.64,-2,30
Rwanda,RWA,2460,2016,Government Effectiveness,0.05,-2,30
Rwanda,RWA,2460,2016,Political Stability and Absence of Violence/Terrorism,-0.05,-2,30
Rwanda,RWA,2460,2016,Regulatory Quality,0.02,-2,30
Rwanda,RWA,2460,2016,Rule of Law,0.12,-2,30
Rwanda,RWA,2460,2016,Voice and Accountability,-1.15,-2,30
Rwanda,RWA,2460,2017,Control of Corruption,0.63,-2,30
Rwanda,RWA,2460,2017,Government Effectiveness,0.21,-2,30
Rwanda,RWA,2460,2017,Political Stability and Absence of Violence/Terrorism,0.09,-2,30
Rwanda,RWA,2460,2017,Regulatory Quality,0.1,-2,30
Rwanda,RWA,2460,2017,Rule of Law,0.14,-2,30
Rwanda,RWA,2460,2017,Voice and Accountability,-1.12,-2,30
Rwanda,RWA,2460,2018,Control of Corruption,0.56,-2,30
Rwanda,RWA,2460,2018,Government Effectiveness,0.12,-2,30
Rwanda,RWA,2460,2018,Political Stability and Absence of Violence/Terrorism,0.11,-2,30
Rwanda,RWA,2460,2018,Regulatory Quality,0.05,-2,30
Rwanda,RWA,2460,2018,Rule of Law,0.13,-2,30
Rwanda,RWA,2460,2018,Voice and Accountability,-1.15,-2,30
Rwanda,RWA,2460,2019,Control of Corruption,0.55,-2,30
Rwanda,RWA,2460,2019,Government Effectiveness,0.13,-2,30
Rwanda,RWA,2460,2019,Political Stability and Absence of Violence/Terrorism,0.06,-2,30
Rwanda,RWA,2460,2019,Regulatory Quality,0,-2,30
Rwanda,RWA,2460,2019,Rule of Law,0.08,-2,30
Rwanda,RWA,2460,2019,Voice and Accountability,-1.1,-2,30
Rwanda,RWA,2460,2020,Control of Corruption,0.55,-2,30
Rwanda,RWA,2460,2020,Government Effectiveness,0.31,-2,30
Rwanda,RWA,2460,2020,Political Stability and Absence of Violence/Terrorism,0.08,-2,30
Rwanda,RWA,2460,2020,Regulatory Quality,0.01,-2,30
Rwanda,RWA,2460,2020,Rule of Law,0.11,-2,30
Rwanda,RWA,2460,2020,Voice and Accountability,-1.09,-2,30
Rwanda,RWA,2460,2021,Control of Corruption,0.6,-2,30
Rwanda,RWA,2460,2021,Government Effectiveness,0.26,-2,30
Rwanda,RWA,2460,2021,Political Stability and Absence of Violence/Terrorism,0.17,-2,30
Rwanda,RWA,2460,2021,Regulatory Quality,0.07,-2,30
Rwanda,RWA,2460,2021,Rule of Law,0.2,-2,30
Rwanda,RWA,2460,2021,Voice and Accountability,-0.96,-2,30
Saudi Arabia,SAU,48711,2012,Control of Corruption,-0.05,25,45
Saudi Arabia,SAU,48711,2012,Government Effectiveness,0.03,25,45
Saudi Arabia,SAU,48711,2012,Political Stability and Absence of Violence/Terrorism,-0.48,25,45
Saudi Arabia,SAU,48711,2012,Regulatory Quality,0.1,25,45
Saudi Arabia,SAU,48711,2012,Rule of Law,0.14,25,45
Saudi Arabia,SAU,48711,2012,Voice and Accountability,-1.87,25,45
Saudi Arabia,SAU,48711,2013,Control of Corruption,-0.03,25,45
Saudi Arabia,SAU,48711,2013,Government Effectiveness,0.07,25,45
Saudi Arabia,SAU,48711,2013,Political Stability and Absence of Violence/Terrorism,-0.43,25,45
Saudi Arabia,SAU,48711,2013,Regulatory Quality,0.08,25,45
Saudi Arabia,SAU,48711,2013,Rule of Law,0.15,25,45
Saudi Arabia,SAU,48711,2013,Voice and Accountability,-1.88,25,45
Saudi Arabia,SAU,48711,2014,Control of Corruption,0.08,25,45
Saudi Arabia,SAU,48711,2014,Government Effectiveness,0.21,25,45
Saudi Arabia,SAU,48711,2014,Political Stability and Absence of Violence/Terrorism,-0.29,25,45
Saudi Arabia,SAU,48711,2014,Regulatory Quality,-0.01,25,45
Saudi Arabia,SAU,48711,2014,Rule of Law,0.13,25,45
Saudi Arabia,SAU,48711,2014,Voice and Accountability,-1.88,25,45
Saudi Arabia,SAU,48711,2015,Control of Corruption,0.05,25,45
Saudi Arabia,SAU,48711,2015,Government Effectiveness,0.2,25,45
Saudi Arabia,SAU,48711,2015,Political Stability and Absence of Violence/Terrorism,-0.63,25,45
Saudi Arabia,SAU,48711,2015,Regulatory Quality,0.02,25,45
Saudi Arabia,SAU,48711,2015,Rule of Law,0.12,25,45
Saudi Arabia,SAU,48711,2015,Voice and Accountability,-1.84,25,45
Saudi Arabia,SAU,48711,2016,Control of Corruption,0.22,25,45
Saudi Arabia,SAU,48711,2016,Government Effectiveness,0.26,25,45
Saudi Arabia,SAU,48711,2016,Political Stability and Absence of Violence/Terrorism,-0.46,25,45
Saudi Arabia,SAU,48711,2016,Regulatory Quality,0.08,25,45
Saudi Arabia,SAU,48711,2016,Rule of Law,0.33,25,45
Saudi Arabia,SAU,48711,2016,Voice and Accountability,-1.73,25,45
Saudi Arabia,SAU,48711,2017,Control of Corruption,0.36,25,45
Saudi Arabia,SAU,48711,2017,Government Effectiveness,0.25,25,45
Saudi Arabia,SAU,48711,2017,Political Stability and Absence of Violence/Terrorism,-0.64,25,45
Saudi Arabia,SAU,48711,2017,Regulatory Quality,0,25,45
Saudi Arabia,SAU,48711,2017,Rule of Law,0.1,25,45
Saudi Arabia,SAU,48711,2017,Voice and Accountability,-1.69,25,45
Saudi Arabia,SAU,48711,2018,Control of Corruption,0.36,25,45
Saudi Arabia,SAU,48711,2018,Government Effectiveness,0.32,25,45
Saudi Arabia,SAU,48711,2018,Political Stability and Absence of Violence/Terrorism,-0.62,25,45
Saudi Arabia,SAU,48711,2018,Regulatory Quality,-0.08,25,45
Saudi Arabia,SAU,48711,2018,Rule of Law,0.14,25,45
Saudi Arabia,SAU,48711,2018,Voice and Accountability,-1.7,25,45
Saudi Arabia,SAU,48711,2019,Control of Corruption,0.27,25,45
Saudi Arabia,SAU,48711,2019,Government Effectiveness,0.3,25,45
Saudi Arabia,SAU,48711,2019,Political Stability and Absence of Violence/Terrorism,-0.61,25,45
Saudi Arabia,SAU,48711,2019,Regulatory Quality,-0.07,25,45
Saudi Arabia,SAU,48711,2019,Rule of Law,0.16,25,45
Saudi Arabia,SAU,48711,2019,Voice and Accountability,-1.66,25,45
Saudi Arabia,SAU,48711,2020,Control of Corruption,0.27,25,45
Saudi Arabia,SAU,48711,2020,Government Effectiveness,0.14,25,45
Saudi Arabia,SAU,48711,2020,Political Stability and Absence of Violence/Terrorism,-0.62,25,45
Saudi Arabia,SAU,48711,2020,Regulatory Quality,0.26,25,45
Saudi Arabia,SAU,48711,2020,Rule of Law,0.24,25,45
Saudi Arabia,SAU,48711,2020,Voice and Accountability,-1.61,25,45
Saudi Arabia,SAU,48711,2021,Control of Corruption,0.31,25,45
Saudi Arabia,SAU,48711,2021,Government Effectiveness,0.5,25,45
Saudi Arabia,SAU,48711,2021,Political Stability and Absence of Violence/Terrorism,-0.58,25,45
Saudi Arabia,SAU,48711,2021,Regulatory Quality,0.34,25,45
Saudi Arabia,SAU,48711,2021,Rule of Law,0.23,25,45
Saudi Arabia,SAU,48711,2021,Voice and Accountability,-1.59,25,45
Senegal,SEN,3840,2012,Control of Corruption,-0.26,14,-14
Senegal,SEN,3840,2012,Government Effectiveness,-0.48,14,-14
Senegal,SEN,3840,2012,Political Stability and Absence of Violence/Terrorism,-0.11,14,-14
Senegal,SEN,3840,2012,Regulatory Quality,-0.11,14,-14
Senegal,SEN,3840,2012,Rule of Law,-0.28,14,-14
Senegal,SEN,3840,2012,Voice and Accountability,0,14,-14
Senegal,SEN,3840,2013,Control of Corruption,-0.19,14,-14
Senegal,SEN,3840,2013,Government Effectiveness,-0.43,14,-14
Senegal,SEN,3840,2013,Political Stability and Absence of Violence/Terrorism,-0.06,14,-14
Senegal,SEN,3840,2013,Regulatory Quality,-0.07,14,-14
Senegal,SEN,3840,2013,Rule of Law,-0.24,14,-14
Senegal,SEN,3840,2013,Voice and Accountability,0.06,14,-14
Senegal,SEN,3840,2014,Control of Corruption,0.06,14,-14
Senegal,SEN,3840,2014,Government Effectiveness,-0.41,14,-14
Senegal,SEN,3840,2014,Political Stability and Absence of Violence/Terrorism,-0.2,14,-14
Senegal,SEN,3840,2014,Regulatory Quality,-0.26,14,-14
Senegal,SEN,3840,2014,Rule of Law,-0.08,14,-14
Senegal,SEN,3840,2014,Voice and Accountability,0.29,14,-14
Senegal,SEN,3840,2015,Control of Corruption,0.06,14,-14
Senegal,SEN,3840,2015,Government Effectiveness,-0.45,14,-14
Senegal,SEN,3840,2015,Political Stability and Absence of Violence/Terrorism,-0.12,14,-14
Senegal,SEN,3840,2015,Regulatory Quality,-0.21,14,-14
Senegal,SEN,3840,2015,Rule of Law,-0.14,14,-14
Senegal,SEN,3840,2015,Voice and Accountability,0.28,14,-14
Senegal,SEN,3840,2016,Control of Corruption,0,14,-14
Senegal,SEN,3840,2016,Government Effectiveness,-0.47,14,-14
Senegal,SEN,3840,2016,Political Stability and Absence of Violence/Terrorism,-0.22,14,-14
Senegal,SEN,3840,2016,Regulatory Quality,-0.2,14,-14
Senegal,SEN,3840,2016,Rule of Law,-0.11,14,-14
Senegal,SEN,3840,2016,Voice and Accountability,0.37,14,-14
Senegal,SEN,3840,2017,Control of Corruption,-0.09,14,-14
Senegal,SEN,3840,2017,Government Effectiveness,-0.34,14,-14
Senegal,SEN,3840,2017,Political Stability and Absence of Violence/Terrorism,-0.05,14,-14
Senegal,SEN,3840,2017,Regulatory Quality,-0.18,14,-14
Senegal,SEN,3840,2017,Rule of Law,-0.15,14,-14
Senegal,SEN,3840,2017,Voice and Accountability,0.32,14,-14
Senegal,SEN,3840,2018,Control of Corruption,-0.02,14,-14
Senegal,SEN,3840,2018,Government Effectiveness,-0.31,14,-14
Senegal,SEN,3840,2018,Political Stability and Absence of Violence/Terrorism,-0.1,14,-14
Senegal,SEN,3840,2018,Regulatory Quality,-0.14,14,-14
Senegal,SEN,3840,2018,Rule of Law,-0.21,14,-14
Senegal,SEN,3840,2018,Voice and Accountability,0.21,14,-14
Senegal,SEN,3840,2019,Control of Corruption,0.01,14,-14
Senegal,SEN,3840,2019,Government Effectiveness,-0.12,14,-14
Senegal,SEN,3840,2019,Political Stability and Absence of Violence/Terrorism,0.05,14,-14
Senegal,SEN,3840,2019,Regulatory Quality,-0.16,14,-14
Senegal,SEN,3840,2019,Rule of Law,-0.19,14,-14
Senegal,SEN,3840,2019,Voice and Accountability,0.23,14,-14
Senegal,SEN,3840,2020,Control of Corruption,0.01,14,-14
Senegal,SEN,3840,2020,Government Effectiveness,-0.03,14,-14
Senegal,SEN,3840,2020,Political Stability and Absence of Violence/Terrorism,-0.14,14,-14
Senegal,SEN,3840,2020,Regulatory Quality,-0.28,14,-14
Senegal,SEN,3840,2020,Rule of Law,-0.29,14,-14
Senegal,SEN,3840,2020,Voice and Accountability,0.24,14,-14
Senegal,SEN,3840,2021,Control of Corruption,0.06,14,-14
Senegal,SEN,3840,2021,Government Effectiveness,0.06,14,-14
Senegal,SEN,3840,2021,Political Stability and Absence of Violence/Terrorism,-0.17,14,-14
Senegal,SEN,3840,2021,Regulatory Quality,-0.31,14,-14
Senegal,SEN,3840,2021,Rule of Law,-0.36,14,-14
Senegal,SEN,3840,2021,Voice and Accountability,0.19,14,-14
Serbia,SRB,21503,2012,Control of Corruption,-0.36,44,21
Serbia,SRB,21503,2012,Government Effectiveness,-0.18,44,21
Serbia,SRB,21503,2012,Political Stability and Absence of Violence/Terrorism,-0.22,44,21
Serbia,SRB,21503,2012,Regulatory Quality,-0.07,44,21
Serbia,SRB,21503,2012,Rule of Law,-0.33,44,21
Serbia,SRB,21503,2012,Voice and Accountability,0.2,44,21
Serbia,SRB,21503,2013,Control of Corruption,-0.33,44,21
Serbia,SRB,21503,2013,Government Effectiveness,-0.18,44,21
Serbia,SRB,21503,2013,Political Stability and Absence of Violence/Terrorism,-0.08,44,21
Serbia,SRB,21503,2013,Regulatory Quality,-0.06,44,21
Serbia,SRB,21503,2013,Rule of Law,-0.3,44,21
Serbia,SRB,21503,2013,Voice and Accountability,0.29,44,21
Serbia,SRB,21503,2014,Control of Corruption,-0.25,44,21
Serbia,SRB,21503,2014,Government Effectiveness,0,44,21
Serbia,SRB,21503,2014,Political Stability and Absence of Violence/Terrorism,0.18,44,21
Serbia,SRB,21503,2014,Regulatory Quality,0.18,44,21
Serbia,SRB,21503,2014,Rule of Law,-0.09,44,21
Serbia,SRB,21503,2014,Voice and Accountability,0.21,44,21
Serbia,SRB,21503,2015,Control of Corruption,-0.29,44,21
Serbia,SRB,21503,2015,Government Effectiveness,0.02,44,21
Serbia,SRB,21503,2015,Political Stability and Absence of Violence/Terrorism,0.24,44,21
Serbia,SRB,21503,2015,Regulatory Quality,0.15,44,21
Serbia,SRB,21503,2015,Rule of Law,-0.06,44,21
Serbia,SRB,21503,2015,Voice and Accountability,0.23,44,21
Serbia,SRB,21503,2016,Control of Corruption,-0.36,44,21
Serbia,SRB,21503,2016,Government Effectiveness,-0.01,44,21
Serbia,SRB,21503,2016,Political Stability and Absence of Violence/Terrorism,0.14,44,21
Serbia,SRB,21503,2016,Regulatory Quality,0.03,44,21
Serbia,SRB,21503,2016,Rule of Law,-0.11,44,21
Serbia,SRB,21503,2016,Voice and Accountability,0.2,44,21
Serbia,SRB,21503,2017,Control of Corruption,-0.41,44,21
Serbia,SRB,21503,2017,Government Effectiveness,0.1,44,21
Serbia,SRB,21503,2017,Political Stability and Absence of Violence/Terrorism,0.09,44,21
Serbia,SRB,21503,2017,Regulatory Quality,-0.03,44,21
Serbia,SRB,21503,2017,Rule of Law,-0.16,44,21
Serbia,SRB,21503,2017,Voice and Accountability,0.12,44,21
Serbia,SRB,21503,2018,Control of Corruption,-0.37,44,21
Serbia,SRB,21503,2018,Government Effectiveness,0.11,44,21
Serbia,SRB,21503,2018,Political Stability and Absence of Violence/Terrorism,0.01,44,21
Serbia,SRB,21503,2018,Regulatory Quality,0.11,44,21
Serbia,SRB,21503,2018,Rule of Law,-0.15,44,21
Serbia,SRB,21503,2018,Voice and Accountability,-0.02,44,21
Serbia,SRB,21503,2019,Control of Corruption,-0.43,44,21
Serbia,SRB,21503,2019,Government Effectiveness,0.02,44,21
Serbia,SRB,21503,2019,Political Stability and Absence of Violence/Terrorism,-0.07,44,21
Serbia,SRB,21503,2019,Regulatory Quality,0.11,44,21
Serbia,SRB,21503,2019,Rule of Law,-0.12,44,21
Serbia,SRB,21503,2019,Voice and Accountability,-0.05,44,21
Serbia,SRB,21503,2020,Control of Corruption,-0.43,44,21
Serbia,SRB,21503,2020,Government Effectiveness,-0.01,44,21
Serbia,SRB,21503,2020,Political Stability and Absence of Violence/Terrorism,-0.16,44,21
Serbia,SRB,21503,2020,Regulatory Quality,0.09,44,21
Serbia,SRB,21503,2020,Rule of Law,-0.1,44,21
Serbia,SRB,21503,2020,Voice and Accountability,-0.12,44,21
